10001	0.8408964152537145
10002	0.8296066547537364
10003	0.7679634266158699
10004	0.8144476398584994
10005	0.7536324264832723
10006	0.816496580927726
10007	0.7546487907970829
10008	0.8265168183793802
10009	0.8024468307724723
10010	0.8529987544592307
10011	0.7598356856515925
10012	0.8968833070917552
10013	0.8091067115702212
10014	0.7186082239261684
10015	0.8545740127924681
10016	0.7896895367562644
10017	0.7434855737622396
10018	0.8020396005825877
10019	0.7765453555044466
10020	0.8992260783933259
10021	0.7670387248467655
10022	0.7536324264832723
10023	0.8408964152537145
10024	0.8329997998131278
10025	0.7162326270441588
10026	0.8757653731721587
10027	0.7916963878457504
10028	0.9253911813809743
10029	0.7896895367562644
10030	0.816496580927726
10031	0.8055344092731546
10032	0.7896895367562644
10033	0.8739351325046805
10034	0.8739351325046805
10035	0.816496580927726
10036	0.8694417438899827
10037	0.9306048591020996
10038	0.8210967436686386
10039	0.785629301801026
10040	0.8265168183793802
10041	0.7447819789879647
10042	0.7952707287670506
10043	0.8491821094987799
10044	0.8132882808488929
10045	0.8931539818068694
10046	0.8316033157750904
10047	0.81903625881272
10048	0.7730551756939454
10049	0.8149915117073745
10050	0.8242367502646054
10051	0.7707713836060629
10052	0.8914703664390793
10053	0.8210967436686386
10054	0.8408964152537145
10055	0.8210967436686386
10056	0.8091067115702212
10057	0.7847813466510527
10058	0.7997513045108656
10059	0.7598356856515925
10060	0.8282477531331041
10061	0.8265168183793802
10062	0.8329997998131278
10063	0.8120224586769673
10064	0.7989272423094768
10065	0.8485766316739435
10066	0.8408964152537145
10067	0.727427152512826
10068	0.8091067115702212
10069	0.7009305846091448
10070	0.8010548969451144
10071	0.749634235443537
10072	0.7487402156832422
10073	0.8968833070917552
10074	0.8254605646966103
10075	0.7745966692414834
10076	0.8144476398584994
10077	0.8070557274927981
10078	0.8660254037844387
10079	0.816496580927726
10080	0.8265168183793802
10081	0.7447819789879647
10082	0.8182506116172393
10083	0.7790872728179328
10084	0.7790872728179328
10085	0.7071067811865476
10086	0.7598356856515925
10087	0.7652058832556895
10088	0.8139957963337889
10089	0.9105801434189359
10090	0.8408964152537145
10091	0.8801117367933934
10092	0.8633400213704505
10093	0.8757653731721587
10094	0.861173529963367
10095	0.7825422900366437
10096	0.7825422900366437
10097	0.8650615454144222
10098	0.8739351325046805
10099	0.8968833070917552
10100	0.7372633901833245
10101	0.9494144610579709
10102	0.7203294535577252
10103	0.9036020036098448
10104	0.816496580927726
10105	0.7740443718000138
10106	0.7909129169328468
10107	0.8055344092731546
10108	0.7952707287670506
10109	0.748406329216425
10110	0.8329997998131278
10111	0.7875110621102679
10112	0.8316033157750904
10113	0.8566209113168688
10114	0.8091067115702212
10115	0.8307018474412792
10116	0.8316033157750904
10117	0.7546487907970829
10118	0.81903625881272
10119	0.8475973148300433
10120	0.6887246539984299
10121	0.7875110621102679
10122	0.8132882808488929
10123	0.7801157731069053
10124	0.7777264164917724
10125	0.8408964152537145
10126	0.8091067115702212
10127	0.7730551756939454
10128	0.8757653731721587
10129	0.8498912392268879
10130	0.9146912192286945
10131	0.7896895367562644
10132	0.9166068134248218
10133	0.9306048591020996
10134	0.8132882808488929
10135	0.7364279629037999
10136	0.816496580927726
10137	0.8841583342199357
10138	0.8408964152537145
10139	0.8307018474412792
10140	0.7641166194509462
10141	0.6910621773335011
10142	0.8578928092681435
10143	0.7777264164917724
10144	0.7765453555044466
10145	0.8282477531331041
10146	0.8757653731721587
10147	0.8633400213704505
10148	0.7896895367562644
10149	0.8335516383402117
10150	0.8020396005825877
10151	0.8757653731721587
10152	0.8954237688029468
10153	0.8210967436686386
10154	0.8491821094987799
10155	0.7071067811865476
10156	0.9306048591020996
10157	0.7652058832556895
10158	0.7598356856515925
10159	0.81903625881272
10160	0.7916963878457504
10161	0.8047211478535489
10162	0.8507331335123524
10163	0.7009305846091448
10164	0.8408964152537145
10165	0.7691605673134586
10166	0.7438301789874407
10167	0.8408964152537145
10168	0.8722877451005959
10169	0.7825422900366437
10170	0.8408964152537145
10171	0.8891397050194614
10172	0.7875110621102679
10173	0.7400828044922853
10174	0.8545740127924681
10175	0.9105801434189359
10176	0.8242367502646054
10177	0.816496580927726
10178	0.8091067115702212
10179	0.9245812102055234
10180	0.8091067115702212
10181	0.8307018474412792
10182	0.8055344092731546
10183	0.7825422900366437
10184	0.8149915117073745
10185	0.9351334836242396
10186	0.8891397050194614
10187	0.912167909070388
10188	0.7364279629037999
10189	0.8968833070917552
10190	0.8914703664390793
10191	0.861173529963367
10192	0.7875110621102679
10193	0.9105801434189359
10194	0.94149097734812
10195	0.8408964152537145
10196	0.8047211478535489
10197	0.8408964152537145
10198	0.7825422900366437
10199	0.8307018474412792
10200	0.8954237688029468
10201	0.7718052844994459
10202	0.887015102729059
10203	0.7328616209964707
10204	0.8498912392268879
10205	0.8282477531331041
10206	0.8891397050194614
10207	0.8801117367933934
10208	0.8091067115702212
10209	0.8408964152537145
10210	0.7952707287670506
10211	0.8408964152537145
10212	0.8408964152537145
10213	0.8545740127924681
10214	0.8891397050194614
10215	0.8408964152537145
10216	0.8265168183793802
